,Start date,Country,Location,Total deaths,Total affected,Total damage ('000 US$),Year,Food Balance: Feed,Food Balance: Stock Variation,Food Balance: Export Quantity,Food Balance: Seed,Food Balance: Other uses,Food Balance: Processing,Food Balance: Domestic supply quantity,Food Balance: Food,Food Balance: Production,Food Balance: Waste,Food Balance: Import Quantity,Food Aid: Value,Crop Production: Production,Crop Production: Area harvested,Crop Production: Yield,Crop Production: Seed,x,y
449,19/09/2012,India," Barpeta, Bongaigaon, Darrang, Dhemaji, Dhuburi, Dibrugarh, Goalpara, Golaghat, Jorhat, Kamrup, Lakhimpur, Marigaon, Nagaon, Nalbari, Papum Pare, Sibsagar, Sonitpur, Tinsukia districts (Assam province), Bhagalpur, Darbhanga, Katihar, Khagaria, Muzaffarpur, Patna, Siwan, Supaul districts (Bihar province), Sahibganj district (Jharkhand province), North Sikkim district (Sikkim province), Ballia, Bara Banki, Faizabad districts (Uttar Pradesh province), Murshidabad district (West Bengal province), West Siang, East Siang, Lohit, Papum Pare districts (Arunachal Pradesh province)",21.0,2000000.0,98000.0,2012,1898.0,-8713.0,5040.0,2965.0,0.0,-0.0,81141.0,70589.0,94880.0,5693.0,15.0,0.0,94880000.0,29860000.0,31775.0,2965000.0,0.1562530113290951,-0.17718273743198168
450,21/08/2012,India,Himachel Pradesh province,26.0,9460.0,16000.0,2012,1898.0,-8713.0,5040.0,2965.0,0.0,-0.0,81141.0,70589.0,94880.0,5693.0,15.0,0.0,94880000.0,29860000.0,31775.0,2965000.0,0.1562534641036186,-0.17718662644071195
451,12/06/2013,India,"Uttarakhand, Himachal Pradesh, Uttar Pradesh, Bihar, Karnataka, Kerala, Gujarat, West Bengal provinces",6054.0,504473.0,1100000.0,2013,1870.0,3.0,7168.0,3060.0,0.0,-0.0,86372.0,75833.0,93510.0,5611.0,27.0,0.0,93510000.0,29650000.0,31538.0,3060000.0,0.15622286526560508,-0.17692367366754397
452,09/07/2013,India,"Sultanpur, Sitapur, Rae Bareli, Bara Banki, Faizabad, Gorakhpur, Basti, Kushinagar, Bahraich, Gonda, Shravasti districts (Uttar Pradesh province)",174.0,500000.0,2000.0,2013,1870.0,3.0,7168.0,3060.0,0.0,-0.0,86372.0,75833.0,93510.0,5611.0,27.0,0.0,93510000.0,29650000.0,31538.0,3060000.0,0.15625106848980486,-0.17716600771696708
453,23/06/2013,India,"Dhemaji, Tinsukia, Nagaon, Golaghat, Jorhat, Kamrup, Karimganj, Lakhimpur, Morigaon, Sibsaga, Bongaigaon, Kokrajhar districts (Assam province)",80.0,2000000.0,0.0,2013,1870.0,3.0,7168.0,3060.0,0.0,-0.0,86372.0,75833.0,93510.0,5611.0,27.0,0.0,93510000.0,29650000.0,31538.0,3060000.0,0.15625106128907756,-0.1771659469118463
454,22/08/2013,India,"Bhopal, Hoshangabad, Seoni, Narsinghpur, Jabalpur districts (Madhya Pradesh province), Uttar Pradesh, Assam provinces",73.0,40000.0,0.0,2013,1870.0,3.0,7168.0,3060.0,0.0,-0.0,86372.0,75833.0,93510.0,5611.0,27.0,0.0,93510000.0,29650000.0,31538.0,3060000.0,0.15625090263956118,-0.1771645839399877
455,21/10/2013,India,"Orissa, Andhra Pradesh, West Bengal provinces",72.0,375000.0,260000.0,2013,1870.0,3.0,7168.0,3060.0,0.0,-0.0,86372.0,75833.0,93510.0,5611.0,27.0,0.0,93510000.0,29650000.0,31538.0,3060000.0,0.15625080585411785,-0.17716375219781483
456,26/05/1993,Kazakhstan,"Embinskyi, Kzylkoginskyi, Denizskiyi districts (Atyrauskaya region), Zapadna-Kazakhstanskaya and Aktjubinskaya Regions",10.0,30000.0,36532.0,1993,1075.0,-20.0,4663.0,1960.0,155.0,648.0,6919.0,2489.0,11585.0,592.0,17.0,0.0,11585000.0,12622000.0,9178.0,1960000.0,0.15450469598327932,-0.16291886953160717
457,/04/2000,Kazakhstan,"Denisovskiy, Zhitikara, Taran, Qostanay districts (Kustanayskaya province)",0.0,2500.0,1500.0,2000,1083.0,1829.0,5372.0,1078.0,493.0,0.0,5579.0,2456.0,9074.0,469.0,48.0,0.0,9073500.0,10050100.0,9028.0,1077700.0,0.1554462782163442,-0.1706431000215524
458,13/05/2001,Kazakhstan,"Glubokovskiy, Ulan districts (Vostochno-kazachstanskaya province)",0.0,3668.0,0.0,2001,1278.0,-3728.0,3248.0,1178.0,315.0,0.0,5775.0,2356.0,12707.0,648.0,44.0,0.0,12706800.0,10766100.0,11803.0,1177500.0,0.15553578538318014,-0.17142234904547665
459,24/02/2005,Kazakhstan,Kyzylordinskaya province,0.0,25000.0,7662.0,2005,1800.0,-1218.0,3107.0,2300.0,528.0,117.0,6983.0,1664.0,11198.0,575.0,110.0,0.0,11198400.0,11813200.0,9480.0,2300000.0,0.15514851029865173,-0.1681730083755564
460,20/02/2008,Kazakhstan,"Saryaghash, Ordabasy, Arys, Shymkent City area, Shardara districts (Yujno-kazachstanskaya province), Kyzylordinskaya province",1.0,13000.0,130000.0,2008,1400.0,864.0,7270.0,2000.0,510.0,102.0,6280.0,1620.0,12538.0,648.0,147.0,0.0,12538200.0,12906300.0,9715.0,2000000.0,0.15488093579461185,-0.16602402840462638
461,/02/2010,Kazakhstan,"Karasay, Karatal, Zhambyl, Ili, Panfilov, Koksu, Uigur, Aqsu, Kerbulak, Taldyqorghan City area districts (Almatinskaya province)",44.0,16200.0,34576.0,2010,1000.0,5517.0,8017.0,2700.0,1060.0,120.0,7207.0,1820.0,9638.0,506.0,67.0,0.0,9638400.0,13138000.0,7336.0,2700000.0,0.15422122377930103,-0.16062947015547438
462,17/03/2010,Kazakhstan,"Tarbagatay, Abay, Kurshum, Zaysan, Ulan districts (Vostochno-kazachstanskaya province)",0.0,13000.0,0.0,2010,1000.0,5517.0,8017.0,2700.0,1060.0,120.0,7207.0,1820.0,9638.0,506.0,67.0,0.0,9638400.0,13138000.0,7336.0,2700000.0,0.1542212490838318,-0.16062967658227562
463,09/04/2011,Kazakhstan,"Oural city (Zelyenov district, Zapadno-kazachstanskaya province), Akzhaiyk, Burly, Kaztalov, Shyngyrlau, Taskala, Terekty districts (Zapadno-kazachstanskaya province)",2.0,16000.0,67000.0,2011,2700.0,-8690.0,5363.0,2625.0,730.0,112.0,8844.0,1520.0,22732.0,1157.0,164.0,0.0,22732070.0,13686400.0,16609.0,2625000.0,0.1546866865945137,-0.16438334713925518
464,18/02/2012,Kazakhstan,"Ordabasy, Arys, Otyrar, Kazygurt, Baydibek, Sayram, Tolebi districts (Yujno-kazachstanskaya province)",0.0,9400.0,0.0,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9841300.0,14410900.0,6829.0,2355000.0,0.1559159309116931,-0.17436106408639593
465,/10/1964,Pakistan,Lahore district,0.0,74427.0,500.0,1964,0.0,652.0,8.0,303.0,1.0,0.0,5667.0,5238.0,4162.0,125.0,860.0,0.0,4162000.0,5019000.0,8292.0,303000.0,0.1549782296749255,-0.16705787500066072
466,24/07/1967,Pakistan,Karachi area,32.0,150000.0,2800.0,1967,0.0,420.0,37.0,352.0,1.0,0.0,5881.0,5409.0,4334.0,119.0,1165.0,0.0,4334000.0,5344000.0,8110.0,352000.0,0.15500217823251955,-0.1672506190265283
467,/08/1973,Pakistan,"Punjab, Sind",474.0,4800000.0,661500.0,1973,0.0,128.0,2.0,397.0,1.0,1.0,8936.0,8313.0,7443.0,224.0,1367.0,0.0,7442570.0,5970649.0,12465.0,397000.0,0.15514896071842293,-0.1684312937849488
468,02/08/1976,Pakistan,"Punjab, Sind, North West Frontier",338.0,5566000.0,505000.0,1976,0.0,-722.0,4.0,416.0,1.0,1.0,9151.0,8472.0,8691.0,261.0,1186.0,0.0,8690713.0,6110599.0,14222.0,416000.0,0.15515975583511576,-0.16852251451182804
469,/06/1977,Pakistan,Karachi,848.0,1022000.0,0.0,1977,174.0,-447.0,3.0,589.0,1.0,1.0,9191.0,8166.0,9144.0,261.0,498.0,0.0,9143873.0,6390069.0,14310.0,589000.0,0.15519150207349558,-0.1687801894435784
470,/07/1978,Pakistan,0.0,393.0,2246000.0,0.0,1978,183.0,1101.0,4.0,589.0,1.0,1.0,10516.0,9469.0,8367.0,274.0,1052.0,0.0,8367200.0,6360000.0,13156.0,589000.0,0.1552935604224731,-0.16959266227798322
471,//1979,Pakistan,0.0,13.0,3200.0,0.0,1979,167.0,-1898.0,3.0,587.0,1.0,1.0,10285.0,9278.0,9950.0,251.0,2237.0,0.0,9950000.0,6687100.0,14879.0,587000.0,0.15509480322329988,-0.1680062768192642
472,//1980,Pakistan,0.0,75.0,86200.0,0.0,1980,199.0,-1217.0,3.0,638.0,1.0,1.0,10241.0,9104.0,10857.0,298.0,604.0,0.0,10856500.0,6923700.0,15680.0,638000.0,0.15528076318976933,-0.16950753951959807
473,24/07/1981,Pakistan,North regions,82.0,0.0,0.0,1981,216.0,-897.0,2.0,651.0,590.0,1.0,10880.0,9098.0,11475.0,324.0,305.0,0.0,11474600.0,6983700.0,16431.0,651000.0,0.15563608634985612,-0.17234984622706065
474,/08/1982,Pakistan,0.0,68.0,10000.0,0.0,1982,229.0,-226.0,4.0,666.0,585.0,1.0,11437.0,9612.0,11304.0,344.0,362.0,0.0,11304200.0,7222900.0,15651.0,666000.0,0.1556534150898388,-0.17248479211195863
475,06/08/1983,Pakistan,Punjab province,39.0,64300.0,0.0,1983,226.0,-744.0,102.0,682.0,642.0,1.0,11965.0,10075.0,12414.0,339.0,396.0,0.0,12414400.0,7397900.0,16781.0,682000.0,0.15564863874837742,-0.17245301115639552
476,/08/1984,Pakistan,Karachi,39.0,2000.0,0.0,1984,248.0,1508.0,223.0,679.0,560.0,1.0,12458.0,10597.0,10882.0,372.0,291.0,0.0,10881900.0,7343200.0,14819.0,679000.0,0.15567676721167123,-0.17265897781321013
477,/08/1988,Pakistan,"Punjab, Sind, mountain provinces",196.0,1000000.0,0.0,1988,240.0,-348.0,6.0,674.0,665.0,1.0,12923.0,10982.0,12675.0,360.0,601.0,573973.0,12675100.0,7308400.0,17343.0,674000.0,0.1552849117617405,-0.16956377936205913
478,04/08/1989,Pakistan,"Punjab/Sialkot, Sargodha, Rajanpur, Jhang districts",20.0,142400.0,0.0,1989,254.0,-782.0,2.0,714.0,831.0,1.0,15805.0,13625.0,14419.0,380.0,2171.0,404320.0,14419200.0,7729600.0,18655.0,714000.0,0.15536549753915363,-0.17021609363061307
479,/02/1991,Pakistan,Balochistan,24.0,0.0,0.0,1991,291.0,-206.0,2.0,726.0,778.0,1.0,15329.0,13096.0,14565.0,437.0,972.0,399933.0,14565000.0,7911400.0,18410.0,726000.0,0.15546325686868182,-0.17098739353531414
480,15/07/1992,Pakistan,Sindh province,112.0,6184418.0,230.0,1992,314.0,-558.0,3.0,765.0,886.0,1.0,17141.0,14704.0,15684.0,471.0,2018.0,333983.0,15684200.0,7877600.0,19910.0,765000.0,0.15535622442741673,-0.17014661921269972
481,08/09/1992,Pakistan,Azad Kashmir and Punjab,1334.0,6655450.0,1000000.0,1992,314.0,-558.0,3.0,765.0,886.0,1.0,17141.0,14704.0,15684.0,471.0,2018.0,333983.0,15684200.0,7877600.0,19910.0,765000.0,0.15530321344425796,-0.16972277158784616
482,07/07/1993,Pakistan,"Narowal, Sialkot, Kasur, Lahore, Faisalabad, Multan, Khanewal, Lodhran, Muzaffargarh, Rajanpur, Sheikhupura, Rahimyarkhan, Jhang, Bhawalnagar districts (Punjab province)",15.0,261295.0,0.0,1993,323.0,-1012.0,4.0,889.0,953.0,1.0,18030.0,15461.0,16157.0,404.0,2890.0,34200.0,16156500.0,8299700.0,19466.0,889000.0,0.15537541492718088,-0.17030674975658916
483,11/07/1994,Pakistan,"Murree, Risalpur, Karachi, Pashawar, Lahore, Sialkot, Multan, Bahawalpur, Shorkot, Quetta, Rawalpindi, Islamabad",316.0,840016.0,92000.0,1994,304.0,1682.0,8.0,837.0,858.0,1.0,18789.0,16409.0,15213.0,380.0,1902.0,145436.0,15213000.0,8034200.0,18935.0,837000.0,0.15552247684933757,-0.171468303869653
484,21/06/1995,Pakistan,Faisalabad,12.0,0.0,0.0,1995,340.0,-1262.0,4.0,935.0,983.0,1.0,18443.0,15759.0,17002.0,425.0,2706.0,41000.0,17002400.0,8169800.0,20811.0,935000.0,0.15535777907900686,-0.17017086988488953
485,22/07/1995,Pakistan,"Swat, Azad Kasmir, Dadu, Khuzdar, Dera Ismail Khan, Rawalpindi, Khal Magsi",451.0,1255000.0,0.0,1995,340.0,-1262.0,4.0,935.0,983.0,1.0,18443.0,15759.0,17002.0,425.0,2706.0,41000.0,17002400.0,8169800.0,20811.0,935000.0,0.15537680335448564,-0.17032027870242367
486,19/07/1995,Pakistan,"Punjab, Sindh, Baluchistan, North West Frontier",600.0,600000.0,0.0,1995,340.0,-1262.0,4.0,935.0,983.0,1.0,18443.0,15759.0,17002.0,425.0,2706.0,41000.0,17002400.0,8169800.0,20811.0,935000.0,0.15536570279255876,-0.17023270868650325
487,19/08/1996,Pakistan,"Lahore, Sialkot, Pasrur (Eastern Punjab province)",111.0,1300000.0,0.0,1996,338.0,-118.0,8.0,1000.0,945.0,1.0,18750.0,16042.0,16907.0,423.0,1968.0,17603.0,16907400.0,8376500.0,20184.0,1000000.0,0.15544854104185388,-0.17089050598258532
488,25/07/1997,Pakistan,"Mansehra (NWFP), Lahore (Punjab)",31.0,56.0,0.0,1997,333.0,842.0,5.0,916.0,959.0,1.0,19987.0,17362.0,16651.0,416.0,2500.0,177317.0,16650500.0,8109100.0,20533.0,916000.0,0.15542785782402474,-0.17072039315312945
489,12/08/1997,Pakistan,Punjab Province,140.0,851328.0,0.0,1997,333.0,842.0,5.0,916.0,959.0,1.0,19987.0,17362.0,16651.0,416.0,2500.0,177317.0,16650500.0,8109100.0,20533.0,916000.0,0.1554301552611581,-0.17073870080477332
490,02/03/1998,Pakistan,Kech Valley (Baluchistan province),1000.0,200000.0,0.0,1998,374.0,-637.0,9.0,1028.0,1063.0,1.0,20571.0,17638.0,18694.0,467.0,2524.0,65400.0,18694000.0,8354600.0,22376.0,1028000.0,0.15530999525249703,-0.16979080294976603
491,07/03/1999,Pakistan,"Dadu, Level 1 = Sind",14.0,43.0,0.0,1999,357.0,-253.0,9.0,982.0,1057.0,1.0,20835.0,17992.0,17858.0,446.0,3240.0,388790.0,17857600.0,8229900.0,21698.0,982000.0,0.15521466115522317,-0.16901952557892833
492,15/07/1999,Pakistan,"Sanjzvi, Dukki, Thal, Harnai (Valley of Ziarat), Level 1: N.W.F.P., Baluchistan",20.0,1000.0,0.0,1999,357.0,-253.0,9.0,982.0,1057.0,1.0,20835.0,17992.0,17858.0,446.0,3240.0,388790.0,17857600.0,8229900.0,21698.0,982000.0,0.15521470376630134,-0.1690198663164836
493,22/07/2001,Pakistan,"Islamabad district (Islamabad province), Rawalpindi district (Punjab province), North-West Frontier province",210.0,400179.0,246000.0,2001,380.0,1445.0,835.0,1046.0,960.0,1.0,19783.0,16916.0,19024.0,479.0,149.0,115119.0,19023700.0,8180800.0,23254.0,1046000.0,0.1559266942977959,-0.17443170642042932
494,15/08/2002,Pakistan,Peshawar district (Nort-West Frontier province),14.0,0.0,0.0,2002,365.0,2314.0,1280.0,1000.0,927.0,1.0,19528.0,16773.0,18227.0,462.0,267.0,139716.0,18226500.0,8057500.0,22621.0,1000000.0,0.15588733068065666,-0.1740991597436561
495,22/08/2002,Pakistan,"Mardan, Malakand Protected Area, Swabi, Swat districts (North-West Frontier province)",22.0,3010.0,30.0,2002,365.0,2314.0,1280.0,1000.0,927.0,1.0,19528.0,16773.0,18227.0,462.0,267.0,139716.0,18226500.0,8057500.0,22621.0,1000000.0,0.15588741578994111,-0.1740998788467083
496,30/09/2002,Pakistan,"Sodi Jey Wali, Khorah Trapri, Ahmadabad villages (Soon Sakesar valley, Khushab district, Punjab province)",1.0,1000.0,0.0,2002,365.0,2314.0,1280.0,1000.0,927.0,1.0,19528.0,16773.0,18227.0,462.0,267.0,139716.0,18226500.0,8057500.0,22621.0,1000000.0,0.15588718632406748,-0.1740979400480549
497,22/07/2003,Pakistan,"Badin, Dadu, Hyderabad, Karachi, Larkana, Nawabshah, Shikarpur, Tharparkar, Thatta districts (Sindh province), Awaran, Bolan, Jaffarabad, Jhal Magsi, Kech, Khuzdar, Lasbela, Nasirabad, Zhob, Ziarat, Sibi districts (Balochistan province), Narowal, Sialkot districts (Punjab province), Buner, Charsadda, Nowshera, Swabi (North-West Frontier province)",230.0,1266223.0,0.0,2003,384.0,2193.0,1612.0,1055.0,969.0,1.0,19914.0,17022.0,19183.0,483.0,150.0,0.0,19183300.0,8033900.0,23878.0,1055000.0,0.15586265202866248,-0.17389062822913315
498,15/07/2003,Pakistan,"Sindh, Balochistan, Punjab provinces",0.0,0.0,0.0,2003,384.0,2193.0,1612.0,1055.0,969.0,1.0,19914.0,17022.0,19183.0,483.0,150.0,0.0,19183300.0,8033900.0,23878.0,1055000.0,0.1558619574124573,-0.17388475872091694
499,05/09/2003,Pakistan,"Warri, Barkand, Gandi Gari villages (Upper Dir district, North-West Frontier province)",36.0,20.0,0.0,2003,384.0,2193.0,1612.0,1055.0,969.0,1.0,19914.0,17022.0,19183.0,483.0,150.0,0.0,19183300.0,8033900.0,23878.0,1055000.0,0.1558622072442163,-0.17388686987001384
500,14/07/2004,Pakistan,"Jammu and Kashmir, Punjab provinces",5.0,0.0,0.0,2004,390.0,1223.0,394.0,1072.0,983.0,1.0,20438.0,17501.0,19500.0,490.0,109.0,21300.0,19499800.0,8216200.0,23733.0,1072000.0,0.1559659259635275,-0.17476302592445642
501,01/08/2004,Pakistan,"Pasrur Tehsil area (Sialkot district, Punjab province)",0.0,0.0,0.0,2004,390.0,1223.0,394.0,1072.0,983.0,1.0,20438.0,17501.0,19500.0,490.0,109.0,21300.0,19499800.0,8216200.0,23733.0,1072000.0,0.15596592122340777,-0.17476298586573094
502,09/02/2005,Pakistan,"Awaran, Gwadar, Jaffarabad, Jahl Magsi, Kech, Killa Abdullah, Lasbela, Nasirabad, Pishin, Quetta districts (Balochistan province), Abbottabad, Batagram, Kohistan, Lower Dir, Upper Dir, Malakand, Mansehra, Mardan, Shangla, Swat, Chitral districts (North-West Frontier province), Muzaffarabad, Bagh, Astore districts (Jammu and Kashmir province)",520.0,7000450.0,30000.0,2005,432.0,-1302.0,824.0,1189.0,1153.0,1.0,20933.0,17582.0,21612.0,576.0,1447.0,0.0,21612300.0,8358000.0,25858.0,1189000.0,0.15498504178459782,-0.1671961846128875
503,02/03/2005,Pakistan,"Gwadar, Killa Abdullah, Kech districts (Balochistan province)",15.0,5000.0,0.0,2005,432.0,-1302.0,824.0,1189.0,1153.0,1.0,20933.0,17582.0,21612.0,576.0,1447.0,0.0,21612300.0,8358000.0,25858.0,1189000.0,0.15501752643304942,-0.16745626787359955
504,20/03/2005,Pakistan,"Kohlu, Sibi, Nasirabad districts (Balochistan province)",20.0,3500.0,0.0,2005,432.0,-1302.0,824.0,1189.0,1153.0,1.0,20933.0,17582.0,21612.0,576.0,1447.0,0.0,21612300.0,8358000.0,25858.0,1189000.0,0.15501753890075012,-0.1674563677104366
505,21/06/2005,Pakistan,"Monda village (Doda district, Jammu and Kashmir province), Charsadda, Chitral, D. I. Khan, Karak, Nowshera, Mansehra, Peshawar, Shangla, Swat districts (North-West Frontier province), Dadu, Ghotki, Thatta, Jacobabad, Khairpur, Shikarpur, Sukkur districts (Sindh province), Punjab province",39.0,460073.0,0.0,2005,432.0,-1302.0,824.0,1189.0,1153.0,1.0,20933.0,17582.0,21612.0,576.0,1447.0,0.0,21612300.0,8358000.0,25858.0,1189000.0,0.15501747432334584,-0.16745584872779826
506,05/07/2005,Pakistan,"Punjab, Sindh, Jammu and Kashmir provinces",42.0,58020.0,0.0,2005,432.0,-1302.0,824.0,1189.0,1153.0,1.0,20933.0,17582.0,21612.0,576.0,1447.0,0.0,21612300.0,8358000.0,25858.0,1189000.0,0.15501757371137345,-0.16745664795333612
507,09/07/2006,Pakistan,"Govek, Faqir, Api villages (North Waziristan Agency district, Federally Administered Tribal Areas province)",13.0,300.0,0.0,2006,426.0,554.0,567.0,1170.0,1107.0,2.0,22137.0,18881.0,21277.0,552.0,873.0,65840.0,21276800.0,8447900.0,25186.0,1170000.0,0.15601508819378718,-0.17517795851720805
508,24/07/2006,Pakistan,"Jammu and Kashmir, Punjab, North-West Frontier provinces",40.0,2000.0,0.0,2006,426.0,554.0,567.0,1170.0,1107.0,2.0,22137.0,18881.0,21277.0,552.0,873.0,65840.0,21276800.0,8447900.0,25186.0,1170000.0,0.1560152424291069,-0.17517925792975692
509,01/08/2006,Pakistan,"Karachi Central, Karachi East, Karachi South, Karachi West districts (Sindh province)",74.0,5050.0,0.0,2006,426.0,554.0,567.0,1170.0,1107.0,2.0,22137.0,18881.0,21277.0,552.0,873.0,65840.0,21276800.0,8447900.0,25186.0,1170000.0,0.1560150786031629,-0.17517787116642827
510,28/07/2006,Pakistan,Sindh province,0.0,0.0,0.0,2006,426.0,554.0,567.0,1170.0,1107.0,2.0,22137.0,18881.0,21277.0,552.0,873.0,65840.0,21276800.0,8447900.0,25186.0,1170000.0,0.15601465136969603,-0.17517427193813892
511,31/08/2006,Pakistan,"Punjab, Jammu and Kashmir provinces",20.0,0.0,0.0,2006,426.0,554.0,567.0,1170.0,1107.0,2.0,22137.0,18881.0,21277.0,552.0,873.0,65840.0,21276800.0,8447900.0,25186.0,1170000.0,0.1560153212146865,-0.17517992494790877
512,/12/2006,Pakistan,Jammu and Kashmir provinces,20.0,0.0,0.0,2006,426.0,554.0,567.0,1170.0,1107.0,2.0,22137.0,18881.0,21277.0,552.0,873.0,65840.0,21276800.0,8447900.0,25186.0,1170000.0,0.1560153212146865,-0.17517992494790877
513,03/08/2006,Pakistan,Mardan district (North-West Frontier province),233.0,775.0,0.0,2006,426.0,554.0,567.0,1170.0,1107.0,2.0,22137.0,18881.0,21277.0,552.0,873.0,65840.0,21276800.0,8447900.0,25186.0,1170000.0,0.1560089240370665,-0.17512591071829986
514,28/06/2007,Pakistan,"Landi Kotal, Jamrud villages (Peshawar district, North-West Frontier province), Chrasadda, Kohistan, Upper Dir districts (North-West Frontier province), Khyber Agency district (Federally Administered Tribal Areas province)",130.0,2000.0,0.0,2007,466.0,-993.0,1079.0,1281.0,1174.0,1.0,21361.0,17853.0,23295.0,586.0,139.0,0.0,23294700.0,8578000.0,27156.0,1281000.0,0.1558093679395801,-0.17342033634254736
515,23/06/2007,Pakistan,"Karachi Central, Karachi East, Karachi South, Karachi West, Malir districts (Sindh province)",228.0,186.0,0.0,2007,466.0,-993.0,1079.0,1281.0,1174.0,1.0,21361.0,17853.0,23295.0,586.0,139.0,0.0,23294700.0,8578000.0,27156.0,1281000.0,0.15580651914896537,-0.1733961609968395
516,16/06/2007,Pakistan,"Baidara, Barinjal villages (Swat district, North-West Frontier province)",22.0,500.0,0.0,2007,466.0,-993.0,1079.0,1281.0,1174.0,1.0,21361.0,17853.0,23295.0,586.0,139.0,0.0,23294700.0,8578000.0,27156.0,1281000.0,0.15581024385613582,-0.1734277686502815
517,20/07/2007,Pakistan,"Oshai Darray village (Upper Dir district, North -West Frontier province)",80.0,0.0,0.0,2007,466.0,-993.0,1079.0,1281.0,1174.0,1.0,21361.0,17853.0,23295.0,586.0,139.0,0.0,23294700.0,8578000.0,27156.0,1281000.0,0.1558101408972702,-0.17342689482136986
518,10/08/2007,Pakistan,"Karachi Central, Karachi East, Karachi South, Karachi West districts (Sindh province)",44.0,20.0,327118.0,2007,466.0,-993.0,1079.0,1281.0,1174.0,1.0,21361.0,17853.0,23295.0,586.0,139.0,0.0,23294700.0,8578000.0,27156.0,1281000.0,0.15582240570677275,-0.17353098763027747
519,12/08/2007,Pakistan,"Rah Nolia, Rano Mera villages (Kohistan district, North-West Frontier province)",22.0,0.0,0.0,2007,466.0,-993.0,1079.0,1281.0,1174.0,1.0,21361.0,17853.0,23295.0,586.0,139.0,0.0,23294700.0,8578000.0,27156.0,1281000.0,0.15581024385634268,-0.17342776865203727
520,24/05/2008,Pakistan,"Madyan village (Swat district, North-West Frontier province)",10.0,0.0,0.0,2008,419.0,-469.0,346.0,1153.0,1141.0,2.0,21978.0,18694.0,20959.0,569.0,1835.0,32898.0,20958800.0,8549800.0,24514.0,1152734.0,0.1551314936379942,-0.16836741276896544
521,02/08/2008,Pakistan,"Peshawar district (North-West Frontier province), Balochistan province",36.0,200012.0,103000.0,2008,419.0,-469.0,346.0,1153.0,1141.0,2.0,21978.0,18694.0,20959.0,569.0,1835.0,32898.0,20958800.0,8549800.0,24514.0,1152734.0,0.15513447284077236,-0.16839121692944686
522,09/08/2008,Pakistan,Rajanpur district (Punjab province),37.0,90752.0,0.0,2008,419.0,-469.0,346.0,1153.0,1141.0,2.0,21978.0,18694.0,20959.0,569.0,1835.0,32898.0,20958800.0,8549800.0,24514.0,1152734.0,0.1551346946162454,-0.1683929892852235
523,14/04/2009,Pakistan,Mardan district (North-West Frontier province),14.0,10.0,0.0,2009,481.0,-3750.0,160.0,1322.0,1358.0,1.0,23227.0,19388.0,24033.0,678.0,3104.0,82989.0,24033000.0,9046000.0,26568.0,1322000.0,0.1547722084890483,-0.16549099205859263
524,17/07/2009,Pakistan,"Karachi Central, Karachi East, Karachi South, Karachi West districts (Sindh province)",52.0,70.0,0.0,2009,481.0,-3750.0,160.0,1322.0,1358.0,1.0,23227.0,19388.0,24033.0,678.0,3104.0,82989.0,24033000.0,9046000.0,26568.0,1322000.0,0.15477222337988364,-0.16549111255022503
525,15/08/2009,Pakistan,"Ismalia, Kalu Khan, Adina villages (Swabi district, North-West Frontier province), Shahbaz Garrhi, Garryala villages (Mardan district, North-West Frontier province)",36.0,75000.0,0.0,2009,481.0,-3750.0,160.0,1322.0,1358.0,1.0,23227.0,19388.0,24033.0,678.0,3104.0,82989.0,24033000.0,9046000.0,26568.0,1322000.0,0.15477223259905598,-0.16549118686887043
526,08/02/2010,Pakistan,"Batagram, Kohistan,  Shangla, Swat districts (North-West Frontier province)",22.0,0.0,0.0,2010,466.0,-296.0,28.0,1282.0,1173.0,2.0,23189.0,19681.0,23311.0,585.0,203.0,79470.0,23310800.0,9131600.0,25528.0,1282094.0,0.15605045991049382,-0.17547614771853182
527,22/06/2010,Pakistan,"Uchosht village (Chitral district, North-West Frontier province)",46.0,0.0,0.0,2010,466.0,-296.0,28.0,1282.0,1173.0,2.0,23189.0,19681.0,23311.0,585.0,203.0,79470.0,23310800.0,9131600.0,25528.0,1282094.0,0.15605066973876486,-0.17547791864399942
528,21/07/2010,Pakistan,Barkhan district (Balochistan province),60.0,4000.0,0.0,2010,466.0,-296.0,28.0,1282.0,1173.0,2.0,23189.0,19681.0,23311.0,585.0,203.0,79470.0,23310800.0,9131600.0,25528.0,1282094.0,0.15605078679338702,-0.17547890617258224
529,28/07/2010,Pakistan,"Barkhan, Bolan, Kohlu, Nasirabad, Sibi districts (Balochistan province), Mohmand Agency, Khyber Agency (Federally Administered Tribal Areas), Bannu, Batagram, Charsadda, D. I. Khan, Kohat, Kohistan, Lakki Marwat, Lower Dir, Mansehra, Nowshera, Peshawar, Shangla, Swat, Tank districts (North-West Frontier province), Khushab, Layyah, Mianwali, Muzaffargarh, Rajanpur districts (Punjab province), Bagh, Gilgit-Baltistan, Mirpur, Muzaffarabad districts (Jammu and Kashmir province), Sindh province",1985.0,20359496.0,9500000.0,2010,466.0,-296.0,28.0,1282.0,1173.0,2.0,23189.0,19681.0,23311.0,585.0,203.0,79470.0,23310800.0,9131600.0,25528.0,1282094.0,0.15606604636231539,-0.17560135251736186
